1151.20,48.00,-15708.80,-100.40,-13.20,72.60,0,0
1135.20,11.20,-15637.60,-83.60,-9.80,58.20,0,0
1108.00,2.40,-15745.60,-74.40,-19.80,77.00,0,0
1130.40,44.80,-15708.00,-93.20,-8.00,76.40,0,0
1152.00,52.00,-15644.00,-92.00,-21.00,69.40,0,0
1099.20,-13.60,-15652.80,-83.40,-8.00,63.40,0,0
1148.00,8.80,-15693.60,-96.20,-10.60,80.20,0,0
1098.40,-19.20,-15701.60,-93.80,-14.80,69.80,0,0
1091.20,59.20,-15675.20,-82.20,-9.60,69.40,0,0
1117.60,75.20,-15711.20,-99.80,-16.40,71.60,0,0
1132.00,64.00,-15696.00,-109.60,-16.40,62.80,0,0
1153.60,37.60,-15737.60,-84.80,-13.40,60.20,0,0
1115.20,41.60,-15704.80,-102.40,-5.60,72.00,0,0
1102.40,34.40,-15679.20,-90.00,-8.20,71.00,0,0
1132.80,-4.80,-15718.40,-94.40,-17.00,66.40,0,0
1096.80,-0.80,-15778.40,-89.20,-13.00,69.80,0,0
1104.00,61.60,-15644.80,-91.00,-17.20,82.20,0,0
1125.60,92.00,-15727.20,-92.80,-13.40,69.80,0,0
1136.00,49.60,-15664.00,-96.80,-12.20,75.20,0,0
1150.40,29.60,-15701.60,-98.40,-13.80,65.80,0,0
1118.40,14.40,-15704.00,-95.80,-11.40,71.80,0,0
1137.60,-6.40,-15662.40,-100.20,-21.20,74.60,0,0
1132.80,38.40,-15697.60,-95.60,-11.00,75.00,0,0
1128.00,38.40,-15692.00,-87.20,-3.00,75.20,0,0
1125.60,-9.60,-15671.20,-90.60,-16.40,64.40,0,0
1164.00,-16.00,-15713.60,-96.00,-4.40,70.40,0,0
1164.00,28.00,-15626.40,-90.60,-17.40,71.00,0,0
1193.60,40.00,-15701.60,-99.00,-8.60,76.00,0,0
1136.80,9.60,-15632.00,-97.40,-9.60,67.40,0,0
